inst_hash,bloco,escopo,nivel,descricao,valor,periodo
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,1.1.2.9,Variação cambial de obrigações por empréstimos,-21027752.782919895,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,1.1.2.10,Juros de obrigações por empréstimos,14676652.837419597,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,1.1.2.11,Juros de obrigações vinculadas a cessão,794638036.2486254,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,1.1.2.12,Plano de ações,31338024.40780804,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,1.1.2.13,Baixa de ativo imobilizado,6662495.470845409,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,1.1.2.14,Baixa de ativo intangível,169955.79954733193,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,1.1.2.15,Outras despesas operacionais,0.0,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,1.1.2.16,Mudanças das taxas de câmbio em caixa e equivalentes de caixa,3003312.8873028522,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,1.1,Resultado ajustado,1791821181.768521,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,1.2,(Aumento)/redução líquido de ativos e passivos operacionais:,-5875846497.818458,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,1.2.1,Títulos e valores mobiliários,-348262246.1314828,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,1.2.2,Aplicações interfinanceiras de liquidez vinculados a conta pré-paga,607419746.2962644,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,1.2.3,Relações interfinanceiras,-13834575460.881218,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,1.2.4,Operações de cartão de crédito,-6332961441.309682,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,1.2.5,Juros recebidos sobre operações de cartão de crédito,47746173.24330045,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,1.2.6,Outros créditos,-5088193758.9955225,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,1.2.7,Ativos fiscais,-471694641.67789507,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,1.2.8,Depósitos,-2805235676.466662,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,1.2.9,Relações interfinanceiras,18599718604.868713,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,1.2.10,Outras obrigações,4502297945.165421,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,1.2.11,Obrigações fiscais,-2727277.293407186,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,1.2.12,Receita diferida,47199805.27025903,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,1.2.13,Pagamento de juros sobre obrigações vinculadas a cessão,-795418236.0264131,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,1.2.14,Pagamento de juros sobre obrigações por empréstimos,-1160033.8801317893,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,1.2.15,Pagamento de imposto de renda e contribuição social,0.0,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,1.2.16,Obrigações por operações compromissadas,0.0,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,2,Fluxo de caixa gerado/(aplicado) nas atividades de investimento,-462974426.325282,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,2.1,Recebimento de juros sobre o capital próprio,11406429.499820936,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,2.2,Aquisição de ativo imobilizado,-78238981.22517176,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,2.3,Aquisição de ativo intangível,-285499508.4516681,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,2.4,Aumento de capital em controladas,-110642366.14826308,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,2.5,Alienação de investimentos,0.0,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,3,Fluxo de caixa gerado/(aplicado) nas atividades de financiamento,2902282719.2940884,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,3.1,Aumento de obrigações vinculadas a cessão,2053157309.9677684,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,3.2,Pagamento de principal de obrigações vinculadas a cessão,-975903310.6450298,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,3.3,Aumento de obrigações por empréstimos,2281285899.964187,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,3.4,Pagamento de principal de obrigações por empréstimos,-2281285899.964187,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,3.5,Pagamento de juros sobre o capital próprio,0.0,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,3.6,Aumento de capital,1825028719.9713497,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,4,Aumento/(redução) líquido de caixa e equivalentes de caixa,-1644717023.0811303,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,4.1,Caixa e equivalentes de caixa no início do semestre/exercício,5739551071.725098,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,4.2,Mudanças das taxas de câmbio em caixa e equivalentes de caixa,-3003312.8873028522,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DFC,IND,4.3,Caixa e equivalentes de caixa no final do semestre/exercício,4091830735.7566643,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DMPL,IND,1,Capital social,6030946563.585223,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DMPL,IND,1.1,Aumento de capital,1825028719.9713497,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DMPL,IND,1.2,Mutações no período,1825028719.9713497,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DMPL,IND,2,Reservas de capital,809064888.2799989,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DMPL,IND,2.1,"Pagamento baseados em ações, líquido de ações retidas para impostos de funcionários",151638214.4135695,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DMPL,IND,2.2,Outorgas de Plano de ações - controladas,48930160.62538187,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DMPL,IND,2.3,Recompra de ações - controladas,0.0,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DMPL,IND,2.4,Mutações no período,200568375.03895137,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DMPL,IND,3,Reservas de lucro,0.0,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DMPL,IND,3.1,Reserva legal,0.0,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DMPL,IND,3.2,Reserva estatutária,0.0,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DMPL,IND,3.3,Mutações no período,0.0,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DMPL,IND,4,Outros resultados abrangentes,16938547.80723409,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DMPL,IND,4.1,Avaliação a valor justo de títulos disponíveis para venda - marcação a mercado,3622682.0091431295,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DMPL,IND,4.2,Ajustes de avaliação patrimonial - Hedge de fluxo de caixa,-19381805.006095733,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DMPL,IND,4.3,Avaliação a valor justo de títulos disponíveis para venda - marcação a mercado reflexa de controlada,14717715.983618954,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DMPL,IND,4.4,Ajustes de avaliação patrimonial - Hedge de fluxo de caixa - reflexa de controlada,-1391584.3989781542,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DMPL,IND,4.5,Ajuste acumulado de conversão - reflexo de controlada,0.0,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DMPL,IND,4.6,Mutações no período,-2432991.4123118054,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DMPL,IND,4,Lucros/(Prejuízos) acumulados,-19557464.020392977,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DMPL,IND,4.1,Resultado do semestre/exercício,1186361060.0603259,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DMPL,IND,4.2,Reserva legal,0.0,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DMPL,IND,4.3,Reserva estatutária,0.0,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DMPL,IND,4.4,Juros sobre capital próprio,0.0,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DMPL,IND,4.5,Mutações no período,1186361060.0603259,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DMPL,IND,5,Total do Patrimônio líquido,6837392535.652063,2022-12-31
cf99f4f9ed6c41c98e9be78ad87ed7fe0a7f1c973f54a63683e1e958ee4fe5b6,DMPL,IND,5.1,Mutações no período,3209525163.658315,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,BP,IND,1.1,Caixa e equivalentes de caixa,46283992.28756294,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,BP,IND,1.2,Instrumentos financeiros,10477828015.208612,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,BP,IND,1.2.1,Títulos e valores mobiliários,514500573.37448376,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,BP,IND,1.2.2,Depósitos compulsórios no Banco Central do Brasil,11072.195657519482,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,BP,IND,1.2.3,Transações de pagamento,9960558285.700182,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,BP,IND,1.2.4,Outros ativos financeiros,2758083.938288103,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,BP,IND,1.3,Outros ativos,10953723.163984023,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,BP,IND,1.4,Ativos fiscais correntes e diferidos,31729591.095753577,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,BP,IND,1.4.1,Ativos fiscais correntes,28073552.089640643,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,BP,IND,1.4.2,Ativos fiscais diferidos,3656039.0061129327,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,BP,IND,1.5,Investimentos em participações em controladas,17769766.810753014,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,BP,IND,1.6,Ativos tangíveis,62446076.28884412,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,BP,IND,1.7,Ativos intangíveis,43695312.942834884,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,BP,IND,1,Total do ativo,10690706477.798346,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,BP,IND,2.1.1,Passivos financeiros,10411698219.424511,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,BP,IND,2.1.1.1,Captações no mercado aberto,0.0,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,BP,IND,2.1.1.2,Depósitos - Outros depósitos,1107.219565751948,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,BP,IND,2.1.1.3,Obrigações por empréstimos e repasses,9964.976091767534,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,BP,IND,2.1.1.4,Obrigações por transações de pagamento,10408975566.512327,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,BP,IND,2.1.1.5,Outros passivos financeiros,2711580.716526521,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,BP,IND,2.1.2,Provisões,1126042.2983697313,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,BP,IND,2.1.3,Obrigações fiscais correntes e diferidas,12482793.384287464,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,BP,IND,2.1.3.1,Obrigações fiscais correntes,12454005.675577912,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,BP,IND,2.1.3.2,Obrigações fiscais diferidas,28787.70870955065,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,BP,IND,2.1.4,Outros passivos,31245736.145519976,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,BP,IND,2.1,Total do passivo,10456552791.25269,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,BP,IND,2.2,Patrimônio líquido,234153686.54565623,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,BP,IND,2.2.1,Capital social,166082934.86279222,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,BP,IND,2.2.2,Reservas de lucros,68070751.68286403,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,BP,IND,2,Total do passivo e do patrimônio líquido,10690706477.798346,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DR,IND,1,Receitas da intermediação financeira,661585834.928104,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DR,IND,1.1,Antecipação de obrigações de transações de pagamento,604600565.5375485,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DR,IND,1.2,Resultado com aplicações interfinanceiras,14274274.641674114,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DR,IND,1.3,Resultado com títulos e valores mobiliários,42710994.7488814,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DR,IND,2,Despesas da intermediação financeira,-439253931.68598133,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DR,IND,2.1,Antecipação de recebíveis de transações de pagamento,-439253931.68598133,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DR,IND,2.2,Operações de captação no mercado,0.0,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DR,IND,3,Resultado bruto da intermediação financeira,222331903.24212268,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DR,IND,4,Outras receitas e despesas operacionais,-111976436.34319177,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DR,IND,4.1,Receitas de prestação de serviços,135378629.08492494,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DR,IND,4.2,Despesas de pessoal,-54386625.06973569,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DR,IND,4.3,Outras despesas administrativas,-121535062.85432833,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DR,IND,4.4,Despesas tributárias,-74495946.82292257,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DR,IND,4.5,Resultado de participações em controladas,8817896.621648515,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DR,IND,4.6,Outras receitas operacionais,6779505.401099178,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DR,IND,4.7,Outras despesas operacionais,-12534832.703877805,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DR,IND,5,Resultado operacional,110355466.89893092,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DR,IND,6,Outras receitas e despesas,-34323.80653831039,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DR,IND,7,Resultado antes da tributação sobre o lucro e participações,110321143.09239261,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DR,IND,8,Imposto de renda e contribuição social,-23091064.04375688,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DR,IND,8.1,Imposto de renda,-16495357.090572523,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DR,IND,8.2,Contribuição social,-6132889.17470004,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DR,IND,8.3,Ativo fiscal diferido,-462817.77848431433,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DR,IND,9,Participações no resultado,-4630392.223974647,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DR,IND,10,Resultado líquido do semestre/exercícios,82599686.82466108,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DRA,IND,1,Resultado líquido do semestre/exercícios,82599686.82466108,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DRA,IND,2,Outros ajustes abrangentes,0.0,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DRA,IND,3,Total do resultado abrangente,82599686.82466108,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DFC,IND,1,Resultado líquido do semestre/exercícios,82599686.82466108,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DFC,IND,2,Ajustes ao resultado líquido,4869551.650177068,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DFC,IND,2.1,Perdas esperadas com demais ativos financeiros,0.0,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DFC,IND,2.2,Depreciação e amortização,12292351.618978128,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DFC,IND,2.3,Resultado de participações em controladas,-8817896.621648515,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DFC,IND,2.4,Imposto de renda e contribuição social diferidos,490498.26762811304,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DFC,IND,2.5,Constituição (reversão) de provisão para contingências,904598.3852193416,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DFC,IND,3,Resultado líquido ajustado,87469238.47483815,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DFC,IND,4,Variações de ativos e passivos,-5643498.1266376795,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DFC,IND,4.1,Depósitos compulsórios no banco central do brasil,-11072.195657519482,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DFC,IND,4.2,Títulos e valores mobiliários,-203433879.69386843,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DFC,IND,4.3,Depósitos,1107.219565751948,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DFC,IND,4.4,Captações no mercado aberto,0.0,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DFC,IND,4.5,Transações de pagamento (Ativos e Passivos),214018898.74245706,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DFC,IND,4.6,Demais ativos e passivos financeiros e não financeiros,-16218552.199134536,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DFC,IND,5,Caixa (aplicado) gerado nas operações,81825740.34820047,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DFC,IND,6,Imposto de renda e contribuição social pagos,-27980545.646117482,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DFC,IND,7,Caixa líquido originado (aplicado) em atividades operacionais (1),53845194.70208299,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DFC,IND,8.1,Aquisição de imobilizado de uso,-4614891.1500541195,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DFC,IND,8.2,Alienação de imobilizado de uso,520393.1959034156,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DFC,IND,8.3,Aquisição de intangível,-29076693.01621191,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DFC,IND,8.4,Alienação de intangível,2071607.807521895,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DFC,IND,8.5,Aquisição de participações societárias,0.0,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DFC,IND,8,Caixa líquido originado (aplicado) em atividades de investimento (2),-31099583.16284072,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DFC,IND,9.1,Juros sobre o capital próprio e dividendos pagos,-32345205.17431166,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DFC,IND,9,Caixa líquido originado (aplicado) em atividades de financiamento (3),-32345205.17431166,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DFC,IND,10,Aumento (redução) de caixa e equivalente de caixa (1+2+3),-9599593.63506939,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DFC,IND,11.1,Caixa e equivalentes de caixa no início do semestre/exercícios,55883585.92263233,2022-12-31
2a9730d62ceac7a65853f26bafeb02585d9a3a3fa113318cd358c4548307188b,DFC,IND,11.2,Caixa e equivalentes de caixa no fim do semestre/exercícios,46283992.28756294,2022-12-31
